"gene" "baseMean" "log2FoldChange" "lfcSE" "pvalue" "padj" "LOC_column" "transcript" "database" "uniprot_accession" "geneID" "species" "pident" "length" "mismatch" "gapopen" "qstart" "qend" "sstart" "send" "evalue" "bitscore" "reviewed" "entryname" "protein_name" "gene_name" "organism" "prot_length" "GO_ID" "GO_BP" "GO_MF" "GO_CC" "Genename_orderedlocus" "Induction" "Pathwaycommons" "Reactome" "Unipathway" "Interacts_with"
"gene-LOC134714175|LOC134714175" 133.367271112556 -1.73886210300147 0.390552266027132 3.61646093031643e-07 0.000190311801959782 "LOC134714175" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"gene-LOC134696437|LOC134696437" 41.3615956731186 -0.0706489174300321 0.144107295749539 6.83381302349047e-05 0.00982631776583417 "LOC134696437" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"gene-LOC134712475|LOC134712475" 113.54667667527 -1.36879578097145 0.515397935882251 0.000242205262542273 0.0167314538000441 "LOC134712475" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"gene-LOC134716281|LOC134716281" 51.9068584678697 -0.391864295280595 0.162056264445472 0.000902302497770358 0.0400191664636103 "LOC134716281" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"gene-LOC134725578|LOC134725578" 736.338712907172 -1.15045185492281 0.459551404173135 0.000360248532672277 0.0219695316096859 "LOC134725578" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"gene-LOC134687106|LOC134687106" 35.8004731424343 -0.435414696037809 0.1604792267604 0.000377855382873159 0.0226887624515991 "LOC134687106" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"gene-LOC134693881|LOC134693881" 48.798114955162 -0.869113954860935 0.282863028387144 8.87951950497338e-05 0.0103453028740033 "LOC134693881" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"gene-LOC134690918|LOC134690918" 75.5222422822223 4.05757906083996 1.30615389826851 4.78181346900575e-05 0.00761772162021609 "LOC134690918" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"gene-LOC134685624|LOC134685624" 58.6401725726546 -0.606781924375412 0.225990368420288 0.000316486116776367 0.0201905181246858 "LOC134685624" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"gene-LOC134719439|LOC134719439" 144.407453125039 0.839511063569593 0.187578349638163 3.88079139563155e-07 0.000190311801959782 "LOC134719439" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
