"gene" "baseMean" "log2FoldChange" "lfcSE" "pvalue" "padj" "LOC_column" "transcript" "database" "uniprot_accession" "geneID" "species" "pident" "length" "mismatch" "gapopen" "qstart" "qend" "sstart" "send" "evalue" "bitscore" "reviewed" "entryname" "protein_name" "gene_name" "organism" "prot_length" "GO_ID" "GO_BP" "GO_MF" "GO_CC" "Genename_orderedlocus" "Induction" "Pathwaycommons" "Reactome" "Unipathway" "Interacts_with"
"gene-LOC134721619|LOC134721619" 34.2920461926948 -1.40872331806283 0.499550615653786 0.00016287444526129 0.0147817294400856 "LOC134721619" "lcl|NC_086378.1_cds_XP_063440796.1_25630" "sp" "A0A481NSZ4" "BPI" "SEBSC" 27.708 480 327 8 13 1419 1 471 8.17e-59 204 "reviewed" "BPI_SEBSC" "Bactericidal permeability-increasing protein (BPI) (Lipopolysaccharide-binding protein) (LBP)" "BPI LBP" "Sebastes schlegelii (Korean rockfish)" 473 "GO:0001530; GO:0005615; GO:0031663; GO:0032715; GO:0032717; GO:0032720; GO:0043031; GO:0045087; GO:0050829" "defense response to Gram-negative bacterium [GO:0050829]; innate immune response [GO:0045087]; lipopolysaccharide-mediated signaling pathway [GO:0031663]; negative regulation of interleukin-6 production [GO:0032715]; negative regulation of interleukin-8 production [GO:0032717]; negative regulation of macrophage activation [GO:0043031]; negative regulation of tumor necrosis factor production [GO:0032720]" "lipopolysaccharide binding [GO:0001530]" "extracellular space [GO:0005615]" "" "INDUCTION: Up-regulated in response to pathogen stress, such as exposure to lipopolysaccharides (LPS) or S.iniae culture. {ECO:0000269|PubMed:27663679}." "" "" "" ""
"gene-LOC134707468|LOC134707468" 27.0122095348483 4.77736982350929 1.12758583093883 7.25072770119881e-07 0.000297890423345042 "LOC134707468" "lcl|NC_086374.1_cds_XP_063423296.1_8526" "sp" "Q1HG43" "DOXA1" "HUMAN" 30.466 279 187 7 31 855 8 283 9.35e-29 120 "reviewed" "DOXA1_HUMAN" "Dual oxidase maturation factor 1 (Dual oxidase activator 1) (Numb-interacting protein)" "DUOXA1 NIP NUMBIP" "Homo sapiens (Human)" 343 "GO:0005783; GO:0005789; GO:0005886; GO:0008104; GO:0010729; GO:0015031; GO:0016020; GO:0019899; GO:0031252; GO:0042743; GO:0045666; GO:0050727; GO:2000609" "hydrogen peroxide metabolic process [GO:0042743]; positive regulation of hydrogen peroxide biosynthetic process [GO:0010729]; positive regulation of neuron differentiation [GO:0045666]; protein localization [GO:0008104]; protein transport [GO:0015031]; regulation of inflammatory response [GO:0050727]; regulation of thyroid hormone generation [GO:2000609]" "enzyme binding [GO:0019899]" "cell leading edge [GO:0031252]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; membrane [GO:0016020]; plasma membrane [GO:0005886]" "" "" "Q1HG43;" "" "" "Q9NRD9"
"gene-LOC134680973|LOC134680973" 146.645556396303 -0.683938824501351 0.328257730032799 0.00107791543432279 0.0440534443996005 "LOC134680973" "lcl|NC_086380.1_cds_XP_063396367.1_32569" "sp" "A6NMZ7" "CO6A6" "HUMAN" 27.119 413 256 13 94 1320 616 987 9.8e-34 139 "reviewed" "CO6A6_HUMAN" "Collagen alpha-6(VI) chain" "COL6A6" "Homo sapiens (Human)" 2263 "GO:0005576; GO:0005581; GO:0007155; GO:0031012; GO:0062023" "cell adhesion [GO:0007155]" "" "collagen trimer [GO:0005581]; collagen-containing extracellular matrix [GO:0062023]; extracellular matrix [GO:0031012]; extracellular region [GO:0005576]" "" "" "A6NMZ7;" "R-HSA-1442490;R-HSA-1650814;R-HSA-186797;R-HSA-2022090;R-HSA-216083;R-HSA-3000178;R-HSA-419037;R-HSA-8948216;" "" ""
"gene-LOC134680973|LOC134680973" 146.645556396303 -0.683938824501351 0.328257730032799 0.00107791543432279 0.0440534443996005 "LOC134680973" "lcl|NC_086380.1_cds_XP_063396367.1_32569" "sp" "A6NMZ7" "CO6A6" "HUMAN" 25.98 408 277 12 109 1326 229 613 5.93e-25 112 "reviewed" "CO6A6_HUMAN" "Collagen alpha-6(VI) chain" "COL6A6" "Homo sapiens (Human)" 2263 "GO:0005576; GO:0005581; GO:0007155; GO:0031012; GO:0062023" "cell adhesion [GO:0007155]" "" "collagen trimer [GO:0005581]; collagen-containing extracellular matrix [GO:0062023]; extracellular matrix [GO:0031012]; extracellular region [GO:0005576]" "" "" "A6NMZ7;" "R-HSA-1442490;R-HSA-1650814;R-HSA-186797;R-HSA-2022090;R-HSA-216083;R-HSA-3000178;R-HSA-419037;R-HSA-8948216;" "" ""
"gene-LOC134685599|LOC134685599" 84.4515331293927 1.1837969057566 0.560670273965216 0.00092068216159132 0.0404805178569687 "LOC134685599" "lcl|NC_086381.1_cds_XP_063401567.1_35534" "sp" "A4IGY6" "S39AE" "XENTR" 34.753 446 219 11 55 1254 27 446 7.74e-68 226 "reviewed" "S39AE_XENTR" "Metal cation symporter ZIP14 (Solute carrier family 39 member 14) (Zrt- and Irt-like protein 14) (ZIP-14)" "slc39a14" "Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)" 462 "GO:0005381; GO:0005384; GO:0005385; GO:0005765; GO:0005886; GO:0006882; GO:0015086; GO:0015296; GO:0016323; GO:0016324; GO:0031901; GO:0031902; GO:0032869; GO:0033212; GO:0034755; GO:0045745; GO:0051344; GO:0055071; GO:0071333; GO:0071421; GO:0071577; GO:0071578; GO:0098662; GO:0098739" "cellular response to glucose stimulus [GO:0071333]; cellular response to insulin stimulus [GO:0032869]; import across plasma membrane [GO:0098739]; inorganic cation transmembrane transport [GO:0098662]; intracellular zinc ion homeostasis [GO:0006882]; iron import into cell [GO:0033212]; iron ion transmembrane transport [GO:0034755]; manganese ion homeostasis [GO:0055071]; manganese ion transmembrane transport [GO:0071421]; negative regulation of cyclic-nucleotide phosphodiesterase activity [GO:0051344]; positive regulation of G protein-coupled receptor signaling pathway [GO:0045745]; zinc ion import across plasma membrane [GO:0071578]; zinc ion transmembrane transport [GO:0071577]" "cadmium ion transmembrane transporter activity [GO:0015086]; iron ion transmembrane transporter activity [GO:0005381]; manganese ion transmembrane transporter activity [GO:0005384]; monoatomic anion:monoatomic cation symporter activity [GO:0015296]; zinc ion transmembrane transporter activity [GO:0005385]" "apical plasma membrane [GO:0016324]; basolateral plasma membrane [GO:0016323]; early endosome membrane [GO:0031901]; late endosome membrane [GO:0031902]; lysosomal membrane [GO:0005765]; plasma membrane [GO:0005886]" "" "" "" "R-XTR-442380;" "" ""
"gene-LOC134697243|LOC134697243" 17.8101351330747 -0.554027646570792 0.255638377471584 0.00118387714421038 0.0470400248064641 "LOC134697243" "lcl|NC_086386.1_cds_XP_063415461.1_50221" "sp" "O54834" "RHG06" "MOUSE" 39.54 478 253 9 754 2130 171 631 9.35e-68 248 "reviewed" "RHG06_MOUSE" "Rho GTPase-activating protein 6 (Rho-type GTPase-activating protein 6) (Rho-type GTPase-activating protein RhoGAPX-1)" "Arhgap6" "Mus musculus (Mouse)" 987 "GO:0005096; GO:0005829; GO:0007015; GO:0007165; GO:0015629; GO:0016004; GO:0017124; GO:0043274; GO:0043547; GO:0048041; GO:0051497; GO:0051895" "actin filament organization [GO:0007015]; focal adhesion assembly [GO:0048041]; negative regulation of focal adhesion assembly [GO:0051895]; negative regulation of stress fiber assembly [GO:0051497]; positive regulation of GTPase activity [GO:0043547]; signal transduction [GO:0007165]" "GTPase activator activity [GO:0005096]; phospholipase activator activity [GO:0016004]; phospholipase binding [GO:0043274]; SH3 domain binding [GO:0017124]" "actin cytoskeleton [GO:0015629]; cytosol [GO:0005829]" "" "" "" "R-MMU-8980692;R-MMU-9013423;" "" ""
"gene-LOC134685124|LOC134685124" 208.856218193243 0.240752382809665 0.0820849275923317 0.000436257263265425 0.0252253644225919 "LOC134685124" "lcl|NC_086381.1_cds_XP_063400657.1_34299" "sp" "Q28EB4" "NP1L1" "XENTR" 62.963 324 107 3 97 1065 33 344 2.52e-115 345 "reviewed" "NP1L1_XENTR" "Nucleosome assembly protein 1-like 1" "nap1l1 TNeu131c07.1" "Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)" 393 "GO:0005634; GO:0005737; GO:0006334; GO:0007283; GO:0030332; GO:0042393; GO:0042802; GO:0045944; GO:0060215" "nucleosome assembly [GO:0006334]; positive regulation of transcription by RNA polymerase II [GO:0045944]; primitive hemopoiesis [GO:0060215]; spermatogenesis [GO:0007283]" "cyclin binding [GO:0030332]; histone binding [GO:0042393]; identical protein binding [GO:0042802]" "cytoplasm [GO:0005737]; nucleus [GO:0005634]" "" "" "" "" "" ""
"gene-LOC134685124|LOC134685124" 208.856218193243 0.240752382809665 0.0820849275923317 0.000436257263265425 0.0252253644225919 "LOC134685124" "lcl|NC_086381.1_cds_XP_063400651.1_34300" "sp" "Q7ZY81" "NPL1B" "XENLA" 60.597 335 108 3 97 1098 33 344 2.4e-112 338 "reviewed" "NPL1B_XENLA" "Nucleosome assembly protein 1-like 1-B (xNAP1L-B) (Nucleosome assembly protein 1) (NAP1) (xNAP-1)" "nap1l1-b nap1-b" "Xenopus laevis (African clawed frog)" 393 "GO:0000785; GO:0003682; GO:0005634; GO:0005737; GO:0006334; GO:0007283; GO:0030332; GO:0042393; GO:0042802; GO:0045944; GO:0060215" "nucleosome assembly [GO:0006334]; positive regulation of transcription by RNA polymerase II [GO:0045944]; primitive hemopoiesis [GO:0060215]; spermatogenesis [GO:0007283]" "chromatin binding [GO:0003682]; cyclin binding [GO:0030332]; histone binding [GO:0042393]; identical protein binding [GO:0042802]" "chromatin [GO:0000785]; cytoplasm [GO:0005737]; nucleus [GO:0005634]" "" "" "" "" "" ""
"gene-LOC134685124|LOC134685124" 208.856218193243 0.240752382809665 0.0820849275923317 0.000436257263265425 0.0252253644225919 "LOC134685124" "lcl|NC_086381.1_cds_XP_063400658.1_34301" "sp" "P28656" "NP1L1" "MOUSE" 61.656 326 107 4 106 1080 35 343 1.53e-118 353 "reviewed" "NP1L1_MOUSE" "Nucleosome assembly protein 1-like 1 (Brain protein DN38) (NAP-1-related protein)" "Nap1l1 Nrp" "Mus musculus (Mouse)" 391 "GO:0000785; GO:0003682; GO:0005634; GO:0005737; GO:0006334; GO:0007399; GO:0019900; GO:0042393; GO:0042470; GO:0050769; GO:0140713; GO:2000179" "nervous system development [GO:0007399]; nucleosome assembly [GO:0006334]; positive regulation of neural precursor cell proliferation [GO:2000179]; positive regulation of neurogenesis [GO:0050769]" "chromatin binding [GO:0003682]; histone binding [GO:0042393]; histone chaperone activity [GO:0140713]; kinase binding [GO:0019900]" "chromatin [GO:0000785]; cytoplasm [GO:0005737]; melanosome [GO:0042470]; nucleus [GO:0005634]" "" "" "" "" "" "Q9WVS7"
"gene-LOC134685124|LOC134685124" 208.856218193243 0.240752382809665 0.0820849275923317 0.000436257263265425 0.0252253644225919 "LOC134685124" "lcl|NC_086381.1_cds_XP_063400653.1_34306" "sp" "Q78ZA7" "NP1L4" "MOUSE" 60.058 343 112 3 115 1140 27 345 5.43e-117 349 "reviewed" "NP1L4_MOUSE" "Nucleosome assembly protein 1-like 4" "Nap1l4" "Mus musculus (Mouse)" 375 "GO:0000785; GO:0003682; GO:0005634; GO:0005737; GO:0006334; GO:0030425; GO:0031491; GO:0042393; GO:0043025" "nucleosome assembly [GO:0006334]" "chromatin binding [GO:0003682]; histone binding [GO:0042393]; nucleosome binding [GO:0031491]" "chromatin [GO:0000785]; cytoplasm [GO:0005737]; dendrite [GO:0030425]; neuronal cell body [GO:0043025]; nucleus [GO:0005634]" "" "" "" "" "" ""
"gene-LOC134695436|LOC134695436" 132.986887303228 -0.34217245734586 0.141105570387294 0.00102061347852192 0.0424670347208561 "LOC134695436" "lcl|NC_086385.1_cds_XP_063412757.1_46519" "sp" "O42130" "TOP2A" "CHICK" 69.106 1230 366 6 145 3816 28 1249 0 1693 "reviewed" "TOP2A_CHICK" "DNA topoisomerase 2-alpha (EC 5.6.2.2) (DNA topoisomerase II, alpha isozyme)" "TOP2A" "Gallus gallus (Chicken)" 1553 "GO:0000287; GO:0000712; GO:0000792; GO:0000793; GO:0000819; GO:0003677; GO:0003918; GO:0005524; GO:0005634; GO:0005654; GO:0005694; GO:0005730; GO:0005737; GO:0006260; GO:0006265; GO:0006266; GO:0006974; GO:0007059; GO:0008094; GO:0008301; GO:0009330; GO:0030263; GO:0030332; GO:0043065; GO:0048511; GO:0051301; GO:1905463; GO:1990904" "apoptotic chromosome condensation [GO:0030263]; cell division [GO:0051301]; chromosome segregation [GO:0007059]; DNA damage response [GO:0006974]; DNA ligation [GO:0006266]; DNA replication [GO:0006260]; DNA topological change [GO:0006265]; negative regulation of DNA duplex unwinding [GO:1905463]; positive regulation of apoptotic process [GO:0043065]; resolution of meiotic recombination intermediates [GO:0000712]; rhythmic process [GO:0048511]; sister chromatid segregation [GO:0000819]" "ATP binding [GO:0005524]; ATP-dependent activity, acting on DNA [GO:0008094]; cyclin binding [GO:0030332]; DNA binding [GO:0003677]; DNA binding, bending [GO:0008301]; DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) activity [GO:0003918]; magnesium ion binding [GO:0000287]" "chromosome [GO:0005694]; condensed chromosome [GO:0000793]; cytoplasm [GO:0005737]; DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) complex [GO:0009330]; heterochromatin [GO:0000792]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; ribonucleoprotein complex [GO:1990904]" "" "" "" "" "" ""
